datetime,aqi,pm2_5,pm10,co,no2,o3,so2,month,quarter,hour,season,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2019-05-10 14:00:00,72.0,52.0,65.0,0.8,8.0,177.0,8.0,5,2,14,spring,30.5500183105,3.39902591705,-0.30810546875,100235.5625,-20.4499969482,-0.36641600728,3.91943979263,1.07731199265,-0.34716308116899997,-0.0340966805816,0.584208965302,-57.64999389649999,5.5988817215,4.8660154342699995,28.0500183105,15.100000381500001,8.59515380859,-9.69149780273
2019-05-10 17:00:00,67.0,44.0,62.0,0.6,6.0,173.0,4.0,5,2,17,spring,29.049987793000003,0.846232891083,-0.401123046875,100261.03125,-19.8499908447,-1.5765966177000001,1.17304694653,2.486525774,-0.395087867975,1.01137447357,0.999042928219,-57.0500183105,4.69712162018,3.7246043682099996,27.6647033691,17.8999996185,9.60473060608,-9.32189941406
2019-05-10 20:00:00,65.0,33.0,80.0,0.7,13.0,143.0,3.0,5,2,20,spring,23.6499938965,-1.798376441,-0.436401367188,100347.015625,-19.450012207,-3.9023582935300003,-3.5289552211800004,2.67922353745,1.4837744236000001,0.280161112547,0.296674787998,-56.2500152588,3.0408959388700003,1.5460131168399998,25.450012206999997,27.3999996185,10.5343809128,-8.85247802734
2019-05-10 23:00:00,77.0,48.0,104.0,0.9,41.0,75.0,1.0,5,2,23,spring,21.25,-0.366884768009,-0.04965209960940001,100567.789062,-18.8500213623,-1.1755664348600001,-7.06657743454,0.15478760004,0.666735827923,-0.896599113941,1.30963373184,-56.3500213623,3.62541484833,-0.728645026684,22.264709472699998,39.7789077759,11.1278781891,-8.12814331055
2019-05-11 08:00:00,162.0,123.0,136.0,1.2,63.0,47.0,4.0,5,2,8,spring,21.393157959,-0.387128889561,-0.130187988281,100796.609375,-18.8500213623,2.61617445946,-1.51318359375,4.61113739014,3.16901612282,5.53760385513,-2.21771001816,-55.5894012451,0.57666015625,-0.0051757809706,20.1296081543,41.4702835083,15.8646001816,-9.49407958984
2019-05-11 11:00:00,143.0,109.0,115.0,1.0,37.0,112.0,10.0,5,2,11,spring,26.9566955566,-0.253139644861,-0.0101318359375,100683.164062,-18.6499938965,2.0024902820599997,1.00648808479,4.078120231630001,3.63382554054,7.09549808502,-0.117238767445,-55.7239837646,2.8034594058999995,0.06918945163489999,24.790008544899997,29.8999996185,14.637793540999999,-9.161804199219999
2019-05-11 14:00:00,74.0,49.0,51.0,0.6,13.0,179.0,6.0,5,2,14,spring,30.247039794899997,-2.81532216072,-0.006591796875,100452.117188,-18.7500152588,-1.2820507288,1.6948425769799997,4.14813709259,2.38785886765,6.122099399570001,1.25639402866,-55.523986816400004,3.61106920242,-0.579365193844,28.0500183105,20.8000011444,13.8487730026,-8.84335327148
2019-05-11 17:00:00,80.0,49.0,72.0,0.6,12.0,184.0,4.0,5,2,17,spring,29.3539123535,-3.3943798542000003,-0.21011352539099998,100388.375,-18.549987793,-3.6684668064099997,-0.786602795124,6.2305688858,3.33763408661,6.958708286289999,1.5017797946899998,-55.7500152588,3.8140599727599995,0.0642944350839,27.9500427246,22.1000003815,13.610983848599998,-8.68041992188
2019-05-11 20:00:00,59.0,42.0,65.0,0.6,21.0,134.0,1.0,5,2,20,spring,24.2915039062,-4.8920383453400005,0.8499755859379999,100402.007812,-18.1499938965,-4.54141569138,-2.28627324104,7.55128622055,7.62744617462,6.8796749114999995,-1.9157347679099999,-56.452407836899994,3.87358140945,-0.964606940746,25.25,30.3000011444,13.968344688399998,-7.50695800781
2019-05-11 23:00:00,65.0,40.0,80.0,0.8,46.0,79.0,1.0,5,2,23,spring,19.5500183105,-2.33984136581,0.850006103516,100681.554688,-18.3499908447,-1.26472651958,0.624102771282,6.9049243927,7.593974590299999,6.902226448060001,-2.74399161339,-56.777114868199995,0.849890112877,-1.48278558254,20.3012084961,48.738494873,11.34395504,-7.7785644531199996
2019-05-12 08:00:00,134.0,102.0,,1.5,32.0,81.0,7.0,5,2,8,spring,18.650024414100002,5.265114784240001,1.3499755859399998,100650.546875,-17.950012207,5.73578357697,-1.89999997616,8.91106891632,11.6095724106,8.397265434269999,-2.9269824027999998,-56.14999389649999,-1.41808831692,3.92518782616,17.354797363299998,62.104927063000005,27.884216308600003,-7.6904296875
2019-05-12 11:00:00,144.0,110.0,,1.8,44.0,76.0,5.0,5,2,11,spring,22.352600097699998,14.420432090799999,0.549987792969,100613.09375,-17.4499969482,14.626659393299999,2.90000009537,9.862558364869999,7.6123461723300005,14.789591789200001,-1.4990404844299998,-55.3961334229,0.16566772759,8.80373764038,20.1856994629,55.41515731810001,29.236639022800002,-8.10522460938
2019-05-12 14:00:00,156.0,119.0,,2.1,58.0,37.0,3.0,5,2,14,spring,23.450012206999997,17.0425453186,0.25,100539.765625,-17.3499908447,13.243183135999999,8.98342895508,18.2055263519,10.3177242279,23.1462345123,0.91916012764,-53.3631744385,-5.54287815094,15.3084077835,21.4113464355,49.8081741333,34.634357452399996,-7.6105957031199996
2019-05-12 17:00:00,299.0,129.0,419.0,0.5,37.0,40.0,3.0,5,2,17,spring,24.75,15.859996795699999,-4.95001220703,100531.53125,-19.1500091553,22.4656143188,15.3000974655,21.7112522125,10.750092506400001,28.1593208313,5.178840160369999,-49.7499847412,-2.7673778533899998,4.8205418586699995,22.6500244141,16.8000011444,47.7078666687,-10.488189697300001
2019-05-12 20:00:00,444.0,137.0,544.0,0.5,43.0,21.0,3.0,5,2,20,spring,18.395111084,3.6382129192400003,-4.8430175781199996,100770.8125,-22.1500091553,4.92798805237,11.4775457382,17.254076004,9.171606063839999,24.9449634552,4.42448711395,-48.729598999,-5.5696287155199995,7.05828857422,18.75,15.600000381500001,54.9001579285,-12.152832031199999
2019-05-12 23:00:00,35.0,11.0,35.0,0.2,17.0,63.0,3.0,5,2,23,spring,16.549987793,4.8646068573,-7.390472412110001,101086.390625,-20.4499969482,2.40713858604,7.10015869141,17.6191158295,13.3576631546,23.0779628754,3.88015127182,-48.7499847412,-6.24716043472,-0.5590453743930001,16.8500061035,14.9000005722,56.202724456800006,-11.8528442383
2019-05-13 08:00:00,35.0,20.0,35.0,0.3,22.0,48.0,3.0,5,2,8,spring,17.0087890625,-6.56241416931,-2.9904785156200004,101041.421875,-19.7499847412,-3.45514154434,-1.8432372808500002,20.758026123,15.4080028534,23.0813522339,2.69365954399,-49.6157073975,0.22783690691,-12.9903097153,15.7357177734,17.5154018402,56.0687065125,-8.71926879883
2019-05-13 11:00:00,58.0,25.0,66.0,0.2,8.0,73.0,3.0,5,2,11,spring,20.9353027344,-6.70577144623,-1.21032714844,100892.351562,-19.450012207,-4.349235534669999,-3.1000123024,21.0563259125,17.3792095184,23.8629150391,3.37730956078,-51.0500183105,3.11813235283,-11.420527458199999,18.620727539100002,12.600000381500001,46.10430526729999,-8.26617431641
2019-05-13 14:00:00,27.0,13.0,23.0,0.2,6.0,84.0,3.0,5,2,14,spring,24.1518859863,-7.23709440231,0.09423828125,100597.578125,-18.549987793,-5.6924533844,-3.73153686523,19.703779220599998,17.4056434631,22.232774734499998,3.9501512050599996,-52.2499847412,4.47601556778,-9.79380607605,21.75,12.199999809300001,37.022304534899995,-7.76617431641
2019-05-13 17:00:00,49.0,16.0,49.0,0.2,7.0,90.0,3.0,5,2,17,spring,24.2987365723,-6.5698971748399995,0.6474609375,100300.078125,-18.3500213623,-2.64228987694,-4.700030803680001,19.879577636700002,16.934753418,19.7505493164,4.2089381218,-52.12449646,6.31735563278,-6.634228229520001,22.950012206999997,13.199999809300001,33.1775817871,-7.22198486328
2019-05-14 11:00:00,68.0,,,0.7,135.0,39.0,6.0,5,2,11,spring,23.9235839844,-3.3991453647600003,1.7432861328099998,100425.867188,-15.75,-6.6999850273099995,-5.835549831390001,10.023542404199999,5.64263916016,13.1571836472,-1.12022697926,-49.049987793,0.77851074934,-1.6693505048800001,21.0694274902,18.8995628357,51.6999473572,-6.2136230468800004
2019-05-14 14:00:00,87.0,62.0,124.0,0.6,43.0,98.0,8.0,5,2,14,spring,28.7794189453,-1.54656243324,2.63702392578,100253.328125,-15.449981689500001,-3.0866699218799996,2.8000061512,10.265459060700001,5.981310844419999,13.3980102539,-0.0841918960214,-48.450012207,2.89507555962,-0.754877924919,26.998962402300002,12.5,45.9000015259,-6.0622558593800004
2019-05-14 17:00:00,107.0,80.0,135.0,0.9,22.0,161.0,8.0,5,2,17,spring,28.183319091799998,-0.193388670683,3.021484375,100249.398438,-15.450012207,-0.308481425047,8.17625141144,9.976298332210002,6.12411355972,11.8161029816,1.4115111827899998,-48.3966217041,3.2266600132,0.8217553496359999,26.9906005859,13.5,39.2313957214,-5.38519287109
2019-05-14 20:00:00,85.0,63.0,113.0,1.0,28.0,119.0,2.0,5,2,20,spring,23.4499816895,-1.57641601562,3.2041015625,100298.46875,-15.950012207,-0.296767562628,8.04170513153,8.98410415649,6.11595678329,9.850107192989999,0.842922329903,-50.8500213623,2.43653798103,1.0599731206899998,25.25,18.2000007629,32.1000137329,-5.5505371093800004
2019-05-14 23:00:00,110.0,83.0,169.0,1.2,85.0,40.0,1.0,5,2,23,spring,20.6301574707,0.989956021309,3.9133300781199996,100346.6875,-15.6500244141,0.468896478415,1.33330082893,7.52369117737,5.7492184639,8.27687740326,-0.0979052707553,-51.549987793,2.24605703354,2.9078342914599995,22.0500183105,22.2475376129,31.200012206999997,-5.53582763672
2019-05-15 08:00:00,155.0,115.0,260.0,1.3,68.0,20.0,2.0,5,2,8,spring,21.9552001953,1.72799062729,4.33065795898,100345.023438,-16.0500183105,2.34351563454,-7.480060100560001,12.5154218674,11.9785785675,10.8945655823,0.023627929389499997,-52.695602416999996,1.56253409386,4.20553684235,20.4802856445,32.5411148071,39.099437713600004,-6.29895019531
2019-05-15 11:00:00,156.0,115.0,262.0,1.1,54.0,73.0,10.0,5,2,11,spring,28.3347167969,4.20346164703,4.16467285156,100183.789062,-16.150024414100002,8.41193294525,-6.4999880790699995,12.798579215999998,12.735163688699998,16.0414886475,3.60119128227,-51.5500183105,3.55300521851,2.67167711258,25.740783691399997,26.3000011444,54.2999763489,-6.62890625
2019-05-15 14:00:00,146.0,102.0,241.0,1.0,27.0,136.0,7.0,5,2,14,spring,31.7023010254,0.8199999928470001,4.0851745605500005,99920.7265625,-16.150024414100002,0.876308560371,-1.39990234375,20.8994064331,15.620922088599999,24.5885887146,2.4931225776700003,-50.450012207,3.85191631317,2.4705810546900002,30.100280761700002,19.5,63.2001724243,-5.80477905273
2019-05-15 17:00:00,136.0,92.0,222.0,0.9,19.0,154.0,9.0,5,2,17,spring,31.6379089355,-1.55529296398,4.5783996581999995,99787.2421875,-15.25,-6.28651857376,0.2514526546,18.2260990143,13.3201999664,23.947540283200002,2.1841673851,-49.950012207,4.19752693176,2.28945541382,30.2876281738,19.211977005,62.151916503900004,-5.83239746094
2019-05-15 20:00:00,123.0,87.0,195.0,1.1,30.0,147.0,3.0,5,2,20,spring,26.554901123,-1.5492724180200002,4.40130615234,99777.8671875,-15.8499755859,-9.59551239014,-3.99994516373,17.2256603241,14.7405729294,24.5553379059,1.4500634670299999,-49.2499847412,3.84740710258,-1.62622308731,28.354888916,28.6000003815,53.1007995605,-6.70843505859
2019-05-15 23:00:00,107.0,79.0,164.0,1.1,38.0,76.0,3.0,5,2,23,spring,25.0068359375,-2.43143558502,3.8197021484400002,99974.625,-14.4110717773,-10.0516061783,-6.24078989029,14.0424556732,12.1313762665,21.3558769226,5.23019266129,-51.3500213623,5.71038579941,-0.7015722393989999,25.25,57.5260925293,39.0035667419,-4.6833496093800004
2019-05-17 14:00:00,122.0,92.0,105.0,0.9,13.0,185.0,2.0,5,2,14,spring,33.613067627,0.0666528269649,5.55001831055,99947.3984375,-15.050018310499999,-2.07937002182,-8.78002357483,7.464023113250001,6.21688699722,7.2573633194000005,1.3167235851299999,-50.3500213623,5.24765110016,1.86341547966,31.0133361816,28.605581283600003,27.200048446700002,-4.7648925781199996
2019-05-17 17:00:00,112.0,84.0,99.0,0.9,22.0,189.0,3.0,5,2,17,spring,33.650024414099995,-2.2154126167299997,4.35000610352,99845.765625,-14.107452392599999,-2.21768069267,-17.3000488281,7.026269435880001,7.544706821439999,9.5909910202,0.675993621349,-49.556411743199995,6.268718242649999,3.4459228515599998,32.1499938965,27.3000011444,30.939365387,-3.86489868164
2019-05-17 20:00:00,52.0,36.0,50.0,0.5,18.0,151.0,3.0,5,2,20,spring,28.7113342285,-3.4221508502999995,5.75,99880.8671875,-13.149993896500002,-3.6713476181,-27.481555938699998,7.3489279747000005,9.27499961853,6.964833736419999,-2.47917723656,-48.3499908447,4.964487075809999,-0.154853507876,29.25,38.2000007629,33.0756416321,-2.46487426758
2019-05-17 23:00:00,33.0,16.0,,0.4,14.0,106.0,3.0,5,2,23,spring,22.1500244141,-1.31793451309,5.75,100319.585938,-14.25,-3.60986328125,-22.299962997399998,4.5165719986,6.38659667969,8.40226078033,-2.95248770714,-49.3499908447,-2.07006835938,3.4668798446699993,22.450012206999997,68.60417938229999,38.2741088867,-2.96490478516
2019-05-18 08:00:00,46.0,32.0,,0.7,29.0,36.0,3.0,5,2,8,spring,22.1739501953,-0.291247546673,6.34997558594,100499.640625,-11.450012207,-1.5616015195800002,-3.0,6.527666091919999,8.02542686462,10.5074195862,-2.7931737899799995,-49.450012207,2.52515363693,4.89716291428,21.076965332,68.9000015259,38.9264717102,-2.63159179688
2019-05-18 11:00:00,57.0,40.0,45.0,0.6,30.0,38.0,3.0,5,2,11,spring,25.9598388672,0.8749975562100001,6.38534545898,100484.109375,-11.949981689500001,3.8414182663,2.34335947037,5.686791896819999,6.7273287773099995,10.955561637899999,-1.26206290722,-48.549987793,2.13834214211,6.37631082535,24.4800109863,54.7000007629,35.538898468,-2.22491455078
2019-05-18 14:00:00,60.0,43.0,50.0,0.7,28.0,46.0,1.0,5,2,14,spring,27.1695556641,5.29837369919,6.54998779297,100353.984375,-12.6198120117,5.7397046089199995,6.5507693290699995,3.4756126403800005,6.41943597794,11.8935375214,-0.295754373074,-46.7499847412,1.77504146099,9.54731178284,26.7121582031,52.1000022888,34.6001091003,-2.39608764648
2019-05-18 17:00:00,59.0,42.0,54.0,0.7,32.0,77.0,3.0,5,2,17,spring,27.2255859375,8.80837917328,6.84997558594,100253.703125,-12.449981689500001,5.683588504789999,6.20005512238,7.27907466888,10.160932540900001,14.453663826,-0.7668920755390001,-47.549987793,3.63553953171,10.9792766571,25.9647216797,50.9000015259,32.7515144348,-2.12573242188
2019-05-18 20:00:00,43.0,30.0,37.0,0.5,27.0,117.0,2.0,5,2,20,spring,24.1330566406,9.73278808594,7.45001220703,100239.140625,-12.350006103499998,6.65064907074,6.5407838821399995,8.43574714661,10.5656051636,15.888420105,-4.2082667350800005,-48.0500183105,3.9180467128800003,10.56990242,24.25,47.7000007629,31.1369819641,-1.09420776367
2019-05-18 23:00:00,40.0,28.0,,0.3,20.0,92.0,1.0,5,2,23,spring,20.2085571289,11.792126655599999,6.25006103516,100355.101562,-11.950012207,9.24664497375,5.78314208984,12.4678611755,10.771720886199999,14.3156957626,-3.68549060822,-48.14999389649999,4.172753810880001,11.5248336792,19.950012207,55.9000015259,26.5689678192,-1.6149597168
2019-05-19 08:00:00,42.0,29.0,30.0,0.5,24.0,30.0,3.0,5,2,8,spring,19.8500061035,9.826644897460001,1.3499755859399998,100225.851562,-12.75,15.00710392,12.2000494003,24.893655777,10.5372629166,28.553401946999998,-2.32915520668,-46.2500152588,-0.837783157825,7.55068826675,18.618469238299998,79.3000030518,55.369678497299994,-3.36865234375
2019-05-19 11:00:00,69.0,50.0,72.0,0.3,20.0,84.0,3.0,5,2,11,spring,25.2121582031,7.04840087891,-2.94998168945,100222.367188,-12.3499755859,16.2545967102,13.943732261700001,26.7660198212,10.104804039,36.660263061500004,7.58206176758,-46.1500091553,-2.87902712822,3.06749749184,23.0955505371,26.1000003815,64.6890945435,-5.96865844727
2019-05-19 14:00:00,79.0,19.0,108.0,0.2,14.0,90.0,3.0,5,2,14,spring,23.75,-0.8912206888200002,-7.04998779297,100401.03125,-13.75,8.435271263119999,20.5489635468,32.5282745361,18.3079319,47.3824691772,9.095956802369999,-45.6500091553,-6.7913074493400005,-6.739106178280001,21.9223632812,17.5,65.499961853,-9.72314453125
2019-05-19 17:00:00,51.0,9.0,52.0,0.2,10.0,86.0,3.0,5,2,17,spring,20.1889343262,-5.555856704709999,-8.15002441406,100606.101562,-17.3499908447,-0.505112290382,16.3000240326,25.514373779299998,21.1437759399,44.9649581909,9.45403289795,-44.049987793,-7.8269677162199995,-12.567133903499998,19.3500061035,17.5,75.8239517212,-13.4833374023
2019-05-19 20:00:00,39.0,9.0,39.0,0.2,11.0,84.0,3.0,5,2,20,spring,16.5500183105,-9.80929374695,-7.93994140625,100732.929688,-23.549987793000003,-7.071303367610001,8.41014385223,13.375597953800002,12.859414100599999,23.768928527800004,5.18108129501,-43.4859771729,-5.923071384430001,-17.7643203735,16.671936035199998,21.6478023529,74.8600997925,-15.101959228499998
2019-05-19 23:00:00,55.0,7.0,59.0,0.2,12.0,77.0,3.0,5,2,23,spring,15.515136718800001,-15.1292676926,-9.64660644531,100970.179688,-25.950012206999997,-7.629233360289999,2.34318232536,13.352543830899998,16.1599903107,12.6745948792,4.2177438736,-42.5743103027,-3.8711717128800003,-21.149211883499998,16.0500183105,21.3303966522,67.11154174800001,-16.646606445299998
2019-05-20 08:00:00,48.0,5.0,48.0,0.3,11.0,78.0,3.0,5,2,8,spring,18.924926757799998,-19.5178508759,-4.95001220703,100755.726562,-22.049987793000003,-17.2455215454,-21.7240905762,12.618849754300001,11.2717018127,15.388690948499999,5.662187576290001,-45.1226959229,-5.322377681730001,-21.658332824699997,17.7482910156,22.1205749512,43.0136375427,-11.688140869100001
2019-05-20 11:00:00,37.0,6.0,37.0,0.3,12.0,84.0,3.0,5,2,11,spring,23.342010498,-20.1205749512,-6.74661254883,100660.367188,-22.449996948200003,-20.3095111847,-26.5000362396,16.3998279572,13.617287635799999,19.864648819,6.14200687408,-46.7499847412,-7.116014480589999,-17.2816333771,21.397583007799998,16.8000011444,43.6533889771,-12.5805053711
2019-05-20 14:00:00,31.0,5.0,30.0,0.3,11.0,97.0,3.0,5,2,14,spring,26.472473144499997,-19.3967094421,-4.446624755859999,100410.148438,-21.5744476318,-23.218618392899998,-28.9999275208,12.8554706573,11.2013301849,17.9801063538,5.21672964096,-47.949996948199995,-6.945446491239999,-15.3053026199,24.450012206999997,13.0116348267,43.2584114075,-11.583343505899999
2019-05-20 17:00:00,33.0,8.0,25.0,0.3,15.0,103.0,3.0,5,2,17,spring,26.1148986816,-15.2804927826,-3.33029174805,100322.375,-18.7500152588,-22.5106048584,-28.6690311432,14.009977340699999,10.2787275314,18.0133514404,3.73081541061,-48.049987793,-4.64997291565,-10.829960823099999,25.0500183105,14.5,40.8282203674,-10.044372558600001
2019-05-20 20:00:00,45.0,12.0,45.0,0.3,23.0,79.0,3.0,5,2,20,spring,21.569519043000003,-15.703144073499999,-2.64999389648,100341.273438,-17.8500213623,-21.1507225037,-28.3597412109,16.0627574921,13.7410449982,19.5613880157,2.50309324265,-47.449996948199995,-2.08332276344,-11.386464119000001,23.6512756348,16.2007293701,44.0148162842,-10.0133361816
2019-05-20 23:00:00,45.0,16.0,45.0,0.5,49.0,25.0,3.0,5,2,23,spring,19.691528320299998,-16.280538559,-1.94998168945,100449.8125,-17.4499969482,-19.521562576300003,-27.897687912,16.737592697100002,16.326440811199998,17.2808952332,2.48763418198,-47.549987793,-0.184937745333,-13.030016899100001,22.1500244141,18.4528427124,47.8013420105,-9.84918212891
2019-05-21 08:00:00,29.0,13.0,,0.5,58.0,29.0,3.0,5,2,8,spring,22.7843017578,-19.8632469177,-1.3499755859399998,100352.546875,-16.650024414100002,-21.0272254944,-16.1391735077,12.3117332458,6.76662826538,16.5194034576,2.5071923732799997,-50.14999389649999,-0.8137938976289999,-16.1493396759,21.6500244141,19.6879558563,40.7588310242,-7.43704223633
2019-05-21 11:00:00,30.0,3.0,15.0,0.4,17.0,95.0,3.0,5,2,11,spring,28.7149963379,-18.7859764099,-1.3499755859399998,100259.351562,-16.25,-20.7469139099,-15.505035400399999,10.7632961273,9.40899181366,14.5750455856,4.74888420105,-51.1500091553,-1.80335688591,-12.4118232727,26.432891845700002,12.0,34.9999504089,-7.638336181639999
2019-05-21 14:00:00,34.0,5.0,26.0,0.2,19.0,107.0,1.0,5,2,14,spring,31.818664550799998,-16.2457733154,0.650024414062,99989.015625,-15.950012207,-21.5983352661,-14.725976944000001,10.4974632263,10.2943849564,10.688625335700001,4.7819776535,-51.14999389649999,-3.3946263790099995,-8.31599330902,29.75,10.6999998093,27.435468673699997,-8.03833007812
2019-05-21 17:00:00,37.0,1.0,28.0,0.2,22.0,117.0,3.0,5,2,17,spring,31.9638671875,-14.6204175949,2.04998779297,99790.2265625,-15.950012207,-21.7910842896,-16.6682872772,10.5762720108,9.56818294525,8.46630573273,2.6332616806,-51.64999389649999,-4.056621074680001,-7.5081200599699995,30.75,11.300000190699999,20.700012207,-7.55944824219
